mano,mano_legible,posicion,posicion_nombre,rank,mascara_idx,accion,reward_promedio,n_visitas,confianza,prob_seleccion_pct
"[6, 6, 7, 11]",Caballo-7-6-6,3,MANO (J3),1,1,"Mantener [Caballo,6,6] / Descartar [7]",0.2373466494050921,16221,ALTA,17.99791875964118
"[6, 6, 7, 11]",Caballo-7-6-6,3,MANO (J3),2,4,"Mantener [6,6] / Descartar [Caballo,7]",0.091609641822329,16221,ALTA,13.447350685382792
"[6, 6, 7, 11]",Caballo-7-6-6,3,MANO (J3),3,13,"Mantener [Caballo] / Descartar [7,6,6]",0.0485790025275876,16221,ALTA,12.33845530779761
"[6, 6, 7, 11]",Caballo-7-6-6,4,POSTRE (J4),1,1,"Mantener [Caballo,6,6] / Descartar [7]",-0.1852353122116272,16255,ALTA,19.98718341668927
"[6, 6, 7, 11]",Caballo-7-6-6,4,POSTRE (J4),2,4,"Mantener [6,6] / Descartar [Caballo,7]",-0.2967087050138419,16255,ALTA,15.992893276772385
"[6, 6, 7, 11]",Caballo-7-6-6,4,POSTRE (J4),3,13,"Mantener [Caballo] / Descartar [7,6,6]",-0.5184866195016918,16255,ALTA,10.26344572895655
"[6, 6, 7, 12]",Rey-7-6-6,1,MANO (J1),1,13,"Mantener [Rey] / Descartar [7,6,6]",0.5092645424787531,33299,ALTA,30.736199273823562
"[6, 6, 7, 12]",Rey-7-6-6,1,MANO (J1),2,1,"Mantener [Rey,6,6] / Descartar [7]",0.153578185531097,33299,ALTA,15.090544800051955
"[6, 6, 7, 12]",Rey-7-6-6,1,MANO (J1),3,9,"Mantener [Rey,7] / Descartar [6,6]",0.0788311961320159,33299,ALTA,12.995126424026601
"[6, 6, 7, 12]",Rey-7-6-6,2,POSTRE (J2),1,13,"Mantener [Rey] / Descartar [7,6,6]",0.0849053792281329,33555,ALTA,23.46144514925769
"[6, 6, 7, 12]",Rey-7-6-6,2,POSTRE (J2),2,1,"Mantener [Rey,6,6] / Descartar [7]",0.0754880047682908,33555,ALTA,23.02369016416849
"[6, 6, 7, 12]",Rey-7-6-6,2,POSTRE (J2),3,9,"Mantener [Rey,7] / Descartar [6,6]",-0.2825212337952615,33555,ALTA,11.251542336669813
"[6, 6, 7, 12]",Rey-7-6-6,3,MANO (J3),1,1,"Mantener [Rey,6,6] / Descartar [7]",0.456561207178785,33599,ALTA,22.391503185679397
"[6, 6, 7, 12]",Rey-7-6-6,3,MANO (J3),2,13,"Mantener [Rey] / Descartar [7,6,6]",0.4217387422244709,33599,ALTA,20.885113551521734
"[6, 6, 7, 12]",Rey-7-6-6,3,MANO (J3),3,4,"Mantener [6,6] / Descartar [Rey,7]",0.0742581624453108,33599,ALTA,10.423631367416471
"[6, 6, 7, 12]",Rey-7-6-6,4,POSTRE (J4),1,1,"Mantener [Rey,6,6] / Descartar [7]",0.1762973309446452,32933,ALTA,26.736366335683343
"[6, 6, 7, 12]",Rey-7-6-6,4,POSTRE (J4),2,13,"Mantener [Rey] / Descartar [7,6,6]",-0.1124100446360793,32933,ALTA,15.00839817197722
"[6, 6, 7, 12]",Rey-7-6-6,4,POSTRE (J4),3,4,"Mantener [6,6] / Descartar [Rey,7]",-0.2299517201591109,32933,ALTA,11.864213158595064
"[6, 6, 7, 7]",7-7-6-6,1,MANO (J1),1,9,"Mantener [7,7] / Descartar [6,6]",-0.0513946280991735,3872,ALTA,29.845284511116294
"[6, 6, 7, 7]",7-7-6-6,1,MANO (J1),2,14,"Mantener [Nada] / Descartar [7,7,6,6]",-0.496642561983471,3872,ALTA,12.250061859879532
"[6, 6, 7, 7]",7-7-6-6,1,MANO (J1),3,4,"Mantener [6,6] / Descartar [7,7]",-0.5392561983471075,3872,ALTA,11.249275358935625
"[6, 6, 7, 7]",7-7-6-6,2,POSTRE (J2),1,9,"Mantener [7,7] / Descartar [6,6]",-0.5534642662302237,3666,ALTA,23.253291641891092
"[6, 6, 7, 7]",7-7-6-6,2,POSTRE (J2),2,4,"Mantener [6,6] / Descartar [7,7]",-0.7973267866884888,3666,ALTA,14.278025215126563
"[6, 6, 7, 7]",7-7-6-6,2,POSTRE (J2),3,14,"Mantener [Nada] / Descartar [7,7,6,6]",-0.9277141298417896,3666,ALTA,11.000568692548681
"[6, 6, 7, 7]",7-7-6-6,3,MANO (J3),1,9,"Mantener [7,7] / Descartar [6,6]",0.2355072463768115,3864,ALTA,23.353881444691037
"[6, 6, 7, 7]",7-7-6-6,3,MANO (J3),2,4,"Mantener [6,6] / Descartar [7,7]",0.0113871635610766,3864,ALTA,14.917321187229904
"[6, 6, 7, 7]",7-7-6-6,3,MANO (J3),3,14,"Mantener [Nada] / Descartar [7,7,6,6]",-0.3465320910973085,3864,ALTA,7.291319450662037
"[6, 6, 7, 7]",7-7-6-6,4,POSTRE (J4),1,4,"Mantener [6,6] / Descartar [7,7]",-0.3853749666399786,3747,ALTA,21.222446094801303
"[6, 6, 7, 7]",7-7-6-6,4,POSTRE (J4),2,9,"Mantener [7,7] / Descartar [6,6]",-0.4243394715772618,3747,ALTA,19.631401268101506
"[6, 6, 7, 7]",7-7-6-6,4,POSTRE (J4),3,14,"Mantener [Nada] / Descartar [7,7,6,6]",-0.8404056578596211,3747,ALTA,8.542024300024929
"[6, 7, 10, 10]",Sota-Sota-7-6,1,MANO (J1),1,9,"Mantener [Sota,Sota] / Descartar [7,6]",1.434074768859708,14926,ALTA,38.985422025491026
"[6, 7, 10, 10]",Sota-Sota-7-6,1,MANO (J1),2,3,"Mantener [Sota,Sota,7] / Descartar [6]",1.351802224306579,14926,ALTA,33.07053461172672
"[6, 7, 10, 10]",Sota-Sota-7-6,1,MANO (J1),3,2,"Mantener [Sota,Sota,6] / Descartar [7]",1.0357764973871098,14926,ALTA,17.577000173257144
"[6, 7, 10, 10]",Sota-Sota-7-6,2,POSTRE (J2),1,3,"Mantener [Sota,Sota,7] / Descartar [6]",1.0223471253470575,14767,ALTA,36.47533580707201
"[6, 7, 10, 10]",Sota-Sota-7-6,2,POSTRE (J2),2,9,"Mantener [Sota,Sota] / Descartar [7,6]",0.9920769282860432,14767,ALTA,34.332619454020644
"[6, 7, 10, 10]",Sota-Sota-7-6,2,POSTRE (J2),3,2,"Mantener [Sota,Sota,6] / Descartar [7]",0.6759666824676643,14767,ALTA,18.244714380753535
"[6, 7, 10, 10]",Sota-Sota-7-6,3,MANO (J3),1,3,"Mantener [Sota,Sota,7] / Descartar [6]",1.4420280005436998,14714,ALTA,34.425605782975616
"[6, 7, 10, 10]",Sota-Sota-7-6,3,MANO (J3),2,9,"Mantener [Sota,Sota] / Descartar [7,6]",1.43896968873182,14714,ALTA,34.21567998243387
"[6, 7, 10, 10]",Sota-Sota-7-6,3,MANO (J3),3,2,"Mantener [Sota,Sota,6] / Descartar [7]",1.1372842191110506,14714,ALTA,18.714770507218105
"[6, 7, 10, 10]",Sota-Sota-7-6,4,POSTRE (J4),1,3,"Mantener [Sota,Sota,7] / Descartar [6]",1.0930770247060375,15138,ALTA,37.03962612483759
"[6, 7, 10, 10]",Sota-Sota-7-6,4,POSTRE (J4),2,9,"Mantener [Sota,Sota] / Descartar [7,6]",0.990487514863258,15138,ALTA,30.168830725436003
"[6, 7, 10, 10]",Sota-Sota-7-6,4,POSTRE (J4),3,2,"Mantener [Sota,Sota,6] / Descartar [7]",0.7885453824811732,15138,ALTA,20.144373758334194
"[6, 7, 10, 11]",Caballo-Sota-7-6,1,MANO (J1),1,9,"Mantener [Caballo,Sota] / Descartar [7,6]",0.5228613742683185,42539,ALTA,24.64918397931087
"[6, 7, 10, 11]",Caballo-Sota-7-6,1,MANO (J1),2,3,"Mantener [Caballo,Sota,7] / Descartar [6]",0.4980135875314417,42539,ALTA,23.454168075262036
"[6, 7, 10, 11]",Caballo-Sota-7-6,1,MANO (J1),3,2,"Mantener [Caballo,Sota,6] / Descartar [7]",0.175862150027034,42539,ALTA,12.314104924119757
"[6, 7, 10, 11]",Caballo-Sota-7-6,2,POSTRE (J2),1,3,"Mantener [Caballo,Sota,7] / Descartar [6]",0.2632019532612487,43005,ALTA,26.963021775675365
"[6, 7, 10, 11]",Caballo-Sota-7-6,2,POSTRE (J2),2,9,"Mantener [Caballo,Sota] / Descartar [7,6]",0.1269387280548773,43005,ALTA,20.53108158968507
"[6, 7, 10, 11]",Caballo-Sota-7-6,2,POSTRE (J2),3,2,"Mantener [Caballo,Sota,6] / Descartar [7]",-0.0985931868387396,43005,ALTA,13.077276206239963
"[6, 7, 10, 11]",Caballo-Sota-7-6,3,MANO (J3),1,3,"Mantener [Caballo,Sota,7] / Descartar [6]",0.6038657554193382,42579,ALTA,22.217826611621025
"[6, 7, 10, 11]",Caballo-Sota-7-6,3,MANO (J3),2,9,"Mantener [Caballo,Sota] / Descartar [7,6]",0.5471711407031635,42579,ALTA,19.83614419059075
"[6, 7, 10, 11]",Caballo-Sota-7-6,3,MANO (J3),3,2,"Mantener [Caballo,Sota,6] / Descartar [7]",0.2865027360905611,42579,ALTA,11.777240861572228
"[6, 7, 10, 11]",Caballo-Sota-7-6,4,POSTRE (J4),1,3,"Mantener [Caballo,Sota,7] / Descartar [6]",0.259696497873626,43031,ALTA,25.560014444380023
"[6, 7, 10, 11]",Caballo-Sota-7-6,4,POSTRE (J4),2,9,"Mantener [Caballo,Sota] / Descartar [7,6]",0.0586553879761102,43031,ALTA,17.09775169142502
"[6, 7, 10, 11]",Caballo-Sota-7-6,4,POSTRE (J4),3,2,"Mantener [Caballo,Sota,6] / Descartar [7]",-0.0949780390880992,43031,ALTA,12.574615270195611
"[6, 7, 10, 12]",Rey-Sota-7-6,1,MANO (J1),1,9,"Mantener [Rey,Sota] / Descartar [7,6]",0.9334728676670568,84567,ALTA,35.16016272985089
"[6, 7, 10, 12]",Rey-Sota-7-6,1,MANO (J1),2,13,"Mantener [Rey] / Descartar [Sota,7,6]",0.4884765925242706,84567,ALTA,14.438830657486278
"[6, 7, 10, 12]",Rey-Sota-7-6,1,MANO (J1),3,3,"Mantener [Rey,Sota,7] / Descartar [6]",0.4600021284898364,84567,ALTA,13.639530387017695
"[6, 7, 10, 12]",Rey-Sota-7-6,2,POSTRE (J2),1,9,"Mantener [Rey,Sota] / Descartar [7,6]",0.5196990648510559,85334,ALTA,29.678262223400488
"[6, 7, 10, 12]",Rey-Sota-7-6,2,POSTRE (J2),2,3,"Mantener [Rey,Sota,7] / Descartar [6]",0.2041859047976187,85334,ALTA,15.790185024926554
"[6, 7, 10, 12]",Rey-Sota-7-6,2,POSTRE (J2),3,13,"Mantener [Rey] / Descartar [Sota,7,6]",0.1028195092225842,85334,ALTA,12.892629028277744
"[6, 7, 10, 12]",Rey-Sota-7-6,3,MANO (J3),1,9,"Mantener [Rey,Sota] / Descartar [7,6]",0.7330915020323282,84632,ALTA,25.38438666961667
"[6, 7, 10, 12]",Rey-Sota-7-6,3,MANO (J3),2,13,"Mantener [Rey] / Descartar [Sota,7,6]",0.4278996124397391,84632,ALTA,13.787336249713775
"[6, 7, 10, 12]",Rey-Sota-7-6,3,MANO (J3),3,3,"Mantener [Rey,Sota,7] / Descartar [6]",0.4228306078079213,84632,ALTA,13.648266244716448
"[6, 7, 10, 12]",Rey-Sota-7-6,4,POSTRE (J4),1,9,"Mantener [Rey,Sota] / Descartar [7,6]",0.3152787682523352,85537,ALTA,23.48431370732789
"[6, 7, 10, 12]",Rey-Sota-7-6,4,POSTRE (J4),2,3,"Mantener [Rey,Sota,7] / Descartar [6]",0.0662403404374715,85537,ALTA,14.271375827563269
"[6, 7, 10, 12]",Rey-Sota-7-6,4,POSTRE (J4),3,13,"Mantener [Rey] / Descartar [Sota,7,6]",-0.0277540713375498,85537,ALTA,11.825604070697421
"[6, 7, 11, 11]",Caballo-Caballo-7-6,1,MANO (J1),1,9,"Mantener [Caballo,Caballo] / Descartar [7,6]",1.361600663487456,14469,ALTA,42.985696812664294
"[6, 7, 11, 11]",Caballo-Caballo-7-6,1,MANO (J1),2,3,"Mantener [Caballo,Caballo,7] / Descartar [6]",1.16870550832815,14469,ALTA,29.22653757993586
"[6, 7, 11, 11]",Caballo-Caballo-7-6,1,MANO (J1),3,2,"Mantener [Caballo,Caballo,6] / Descartar [7]",0.8726242311147971,14469,ALTA,16.166069385244725
"[6, 7, 11, 11]",Caballo-Caballo-7-6,2,POSTRE (J2),1,9,"Mantener [Caballo,Caballo] / Descartar [7,6]",1.020917355936838,14629,ALTA,39.05092374145121
"[6, 7, 11, 11]",Caballo-Caballo-7-6,2,POSTRE (J2),2,3,"Mantener [Caballo,Caballo,7] / Descartar [6]",0.9585070749880374,14629,ALTA,34.468503652910115
"[6, 7, 11, 11]",Caballo-Caballo-7-6,2,POSTRE (J2),3,2,"Mantener [Caballo,Caballo,6] / Descartar [7]",0.5775514389226878,14629,ALTA,16.088982119653856
"[6, 7, 11, 11]",Caballo-Caballo-7-6,3,MANO (J3),1,3,"Mantener [Caballo,Caballo,7] / Descartar [6]",1.369671217609362,14356,ALTA,35.37992578973375
"[6, 7, 11, 11]",Caballo-Caballo-7-6,3,MANO (J3),2,9,"Mantener [Caballo,Caballo] / Descartar [7,6]",1.3583170799665645,14356,ALTA,34.58556214469883
"[6, 7, 11, 11]",Caballo-Caballo-7-6,3,MANO (J3),3,2,"Mantener [Caballo,Caballo,6] / Descartar [7]",0.9908052382279188,14356,ALTA,16.583573088770915
"[6, 7, 11, 11]",Caballo-Caballo-7-6,4,POSTRE (J4),1,3,"Mantener [Caballo,Caballo,7] / Descartar [6]",0.994444820811598,14761,ALTA,35.81475217707169
"[6, 7, 11, 11]",Caballo-Caballo-7-6,4,POSTRE (J4),2,9,"Mantener [Caballo,Caballo] / Descartar [7,6]",0.9629428900480996,14761,ALTA,33.62789796316859
"[6, 7, 11, 11]",Caballo-Caballo-7-6,4,POSTRE (J4),3,2,"Mantener [Caballo,Caballo,6] / Descartar [7]",0.64860104328975,14761,ALTA,17.93353323678025
"[6, 7, 11, 12]",Rey-Caballo-7-6,1,MANO (J1),1,9,"Mantener [Rey,Caballo] / Descartar [7,6]",0.9328602816698484,83289,ALTA,36.45614503006906
"[6, 7, 11, 12]",Rey-Caballo-7-6,1,MANO (J1),2,3,"Mantener [Rey,Caballo,7] / Descartar [6]",0.4613094166096363,83289,ALTA,14.196682379382006
"[6, 7, 11, 12]",Rey-Caballo-7-6,1,MANO (J1),3,13,"Mantener [Rey] / Descartar [Caballo,7,6]",0.460264860906002,83289,ALTA,14.167054886619903
"[6, 7, 11, 12]",Rey-Caballo-7-6,2,POSTRE (J2),1,9,"Mantener [Rey,Caballo] / Descartar [7,6]",0.54426719244787,83685,ALTA,30.487166107742503
"[6, 7, 11, 12]",Rey-Caballo-7-6,2,POSTRE (J2),2,3,"Mantener [Rey,Caballo,7] / Descartar [6]",0.2454920236601541,83685,ALTA,16.772748799678798
"[6, 7, 11, 12]",Rey-Caballo-7-6,2,POSTRE (J2),3,13,"Mantener [Rey] / Descartar [Caballo,7,6]",0.1049291987811435,83685,ALTA,12.662309491565951
"[6, 7, 11, 12]",Rey-Caballo-7-6,3,MANO (J3),1,9,"Mantener [Rey,Caballo] / Descartar [7,6]",0.7395227786831415,82226,ALTA,26.742312293236342
"[6, 7, 11, 12]",Rey-Caballo-7-6,3,MANO (J3),2,13,"Mantener [Rey] / Descartar [Caballo,7,6]",0.422311677571571,82226,ALTA,14.179891066867228
"[6, 7, 11, 12]",Rey-Caballo-7-6,3,MANO (J3),3,3,"Mantener [Rey,Caballo,7] / Descartar [6]",0.3933913847201615,82226,ALTA,13.382986729291085
"[6, 7, 11, 12]",Rey-Caballo-7-6,4,POSTRE (J4),1,9,"Mantener [Rey,Caballo] / Descartar [7,6]",0.3075138980213999,83645,ALTA,24.62820295319674
"[6, 7, 11, 12]",Rey-Caballo-7-6,4,POSTRE (J4),2,3,"Mantener [Rey,Caballo,7] / Descartar [6]",0.0475461772969095,83645,ALTA,14.642918010311357
"[6, 7, 11, 12]",Rey-Caballo-7-6,4,POSTRE (J4),3,13,"Mantener [Rey] / Descartar [Caballo,7,6]",-0.0697471456751748,83645,ALTA,11.581050217291933
"[6, 7, 12, 12]",Rey-Rey-7-6,1,MANO (J1),1,9,"Mantener [Rey,Rey] / Descartar [7,6]",2.7836089265308868,59508,ALTA,49.06687771422325
"[6, 7, 12, 12]",Rey-Rey-7-6,1,MANO (J1),2,3,"Mantener [Rey,Rey,7] / Descartar [6]",2.5969113396518115,59508,ALTA,33.77730222481307
"[6, 7, 12, 12]",Rey-Rey-7-6,1,MANO (J1),3,2,"Mantener [Rey,Rey,6] / Descartar [7]",2.199821872689386,59508,ALTA,15.265724875560224
"[6, 7, 12, 12]",Rey-Rey-7-6,2,POSTRE (J2),1,9,"Mantener [Rey,Rey] / Descartar [7,6]",2.400350170129827,60542,ALTA,48.23693092318771
"[6, 7, 12, 12]",Rey-Rey-7-6,2,POSTRE (J2),2,3,"Mantener [Rey,Rey,7] / Descartar [6]",2.2147434838624425,60542,ALTA,33.27850046733447
"[6, 7, 12, 12]",Rey-Rey-7-6,2,POSTRE (J2),3,2,"Mantener [Rey,Rey,6] / Descartar [7]",1.8438274255888476,60542,ALTA,15.848572613189027
"[6, 7, 12, 12]",Rey-Rey-7-6,3,MANO (J3),1,9,"Mantener [Rey,Rey] / Descartar [7,6]",2.356692731531888,60618,ALTA,47.24467149429963
"[6, 7, 12, 12]",Rey-Rey-7-6,3,MANO (J3),2,3,"Mantener [Rey,Rey,7] / Descartar [6]",2.1712857567059287,60618,ALTA,32.606965308516514
"[6, 7, 12, 12]",Rey-Rey-7-6,3,MANO (J3),3,2,"Mantener [Rey,Rey,6] / Descartar [7]",1.8176119304497012,60618,ALTA,16.073601578991223
"[6, 7, 12, 12]",Rey-Rey-7-6,4,POSTRE (J4),1,9,"Mantener [Rey,Rey] / Descartar [7,6]",1.8631920232004957,61378,ALTA,44.72147867552055
"[6, 7, 12, 12]",Rey-Rey-7-6,4,POSTRE (J4),2,3,"Mantener [Rey,Rey,7] / Descartar [6]",1.7033790609013002,61378,ALTA,32.4866088453103
"[6, 7, 12, 12]",Rey-Rey-7-6,4,POSTRE (J4),3,2,"Mantener [Rey,Rey,6] / Descartar [7]",1.3864088109746162,61378,ALTA,17.23405673831407
"[6, 7, 7, 10]",Sota-7-7-6,1,MANO (J1),1,3,"Mantener [Sota,7,7] / Descartar [6]",0.1743865948533812,16710,ALTA,23.88139943163562
"[6, 7, 7, 10]",Sota-7-7-6,1,MANO (J1),2,6,"Mantener [7,7] / Descartar [Sota,6]",-0.1471573907839617,16710,ALTA,12.553655752724694
"[6, 7, 7, 10]",Sota-7-7-6,1,MANO (J1),3,13,"Mantener [Sota] / Descartar [7,7,6]",-0.1631956912028725,16710,ALTA,12.157366925509319
"[6, 7, 7, 10]",Sota-7-7-6,2,POSTRE (J2),1,3,"Mantener [Sota,7,7] / Descartar [6]",-0.041265134667655,16188,ALTA,28.430088290729667
"[6, 7, 7, 10]",Sota-7-7-6,2,POSTRE (J2),2,6,"Mantener [7,7] / Descartar [Sota,6]",-0.4903632320237213,16188,ALTA,11.579679983584592
"[6, 7, 7, 10]",Sota-7-7-6,2,POSTRE (J2),3,13,"Mantener [Sota] / Descartar [7,7,6]",-0.5258833703978255,16188,ALTA,10.785596210250468
"[6, 7, 7, 10]",Sota-7-7-6,3,MANO (J3),1,3,"Mantener [Sota,7,7] / Descartar [6]",0.5041438147471055,16410,ALTA,25.062247874605813
"[6, 7, 7, 10]",Sota-7-7-6,3,MANO (J3),2,6,"Mantener [7,7] / Descartar [Sota,6]",0.1817794028031688,16410,ALTA,13.152788919397812
"[6, 7, 7, 10]",Sota-7-7-6,3,MANO (J3),3,13,"Mantener [Sota] / Descartar [7,7,6]",0.0690432663010359,16410,ALTA,10.497756296250191
"[6, 7, 7, 10]",Sota-7-7-6,4,POSTRE (J4),1,3,"Mantener [Sota,7,7] / Descartar [6]",0.0229687404041024,16283,ALTA,25.218893195606846
"[6, 7, 7, 10]",Sota-7-7-6,4,POSTRE (J4),2,6,"Mantener [7,7] / Descartar [Sota,6]",-0.3106921328993429,16283,ALTA,12.939332415641292
"[6, 7, 7, 10]",Sota-7-7-6,4,POSTRE (J4),3,13,"Mantener [Sota] / Descartar [7,7,6]",-0.4639194251673524,16283,ALTA,9.524020798792199
"[6, 7, 7, 11]",Caballo-7-7-6,1,MANO (J1),1,3,"Mantener [Caballo,7,7] / Descartar [6]",0.1607800519229608,16563,ALTA,24.74668994648042
"[6, 7, 7, 11]",Caballo-7-7-6,1,MANO (J1),2,6,"Mantener [7,7] / Descartar [Caballo,6]",-0.1552858781621686,16563,ALTA,13.151816426329896
"[6, 7, 7, 11]",Caballo-7-7-6,1,MANO (J1),3,13,"Mantener [Caballo] / Descartar [7,7,6]",-0.1916319507335627,16563,ALTA,12.22970386052559
"[6, 7, 7, 11]",Caballo-7-7-6,2,POSTRE (J2),1,3,"Mantener [Caballo,7,7] / Descartar [6]",-0.1492071266760546,16333,ALTA,25.939142603915542
"[6, 7, 7, 11]",Caballo-7-7-6,2,POSTRE (J2),2,6,"Mantener [7,7] / Descartar [Caballo,6]",-0.5089083450682667,16333,ALTA,12.633483229841824
"[6, 7, 7, 11]",Caballo-7-7-6,2,POSTRE (J2),3,13,"Mantener [Caballo] / Descartar [7,7,6]",-0.6154411314516622,16333,ALTA,10.209157541962536
"[6, 7, 7, 11]",Caballo-7-7-6,3,MANO (J3),1,3,"Mantener [Caballo,7,7] / Descartar [6]",0.3932363591726508,16293,ALTA,22.063482157445243
"[6, 7, 7, 11]",Caballo-7-7-6,3,MANO (J3),2,6,"Mantener [7,7] / Descartar [Caballo,6]",0.1934573129564843,16293,ALTA,14.796131453448186
"[6, 7, 7, 11]",Caballo-7-7-6,3,MANO (J3),3,13,"Mantener [Caballo] / Descartar [7,7,6]",0.041060578162401,16293,ALTA,10.908827116823918
"[6, 7, 7, 11]",Caballo-7-7-6,4,POSTRE (J4),1,3,"Mantener [Caballo,7,7] / Descartar [6]",-0.0453484085043627,16274,ALTA,24.455951844385105
"[6, 7, 7, 11]",Caballo-7-7-6,4,POSTRE (J4),2,6,"Mantener [7,7] / Descartar [Caballo,6]",-0.3257343001106059,16274,ALTA,13.958684122178907
"[6, 7, 7, 11]",Caballo-7-7-6,4,POSTRE (J4),3,13,"Mantener [Caballo] / Descartar [7,7,6]",-0.5751505468846012,16274,ALTA,8.476260203195528
"[6, 7, 7, 12]",Rey-7-7-6,1,MANO (J1),1,13,"Mantener [Rey] / Descartar [7,7,6]",0.4973495852175736,33391,ALTA,25.215201049983133
"[6, 7, 7, 12]",Rey-7-7-6,1,MANO (J1),2,3,"Mantener [Rey,7,7] / Descartar [6]",0.4832140397112994,33391,ALTA,24.512322196523208
"[6, 7, 7, 12]",Rey-7-7-6,1,MANO (J1),3,8,"Mantener [Rey,7] / Descartar [7,6]",0.0111107783534485,33391,ALTA,9.535001679534277
"[6, 7, 7, 12]",Rey-7-7-6,2,POSTRE (J2),1,3,"Mantener [Rey,7,7] / Descartar [6]",0.2178119944880474,33382,ALTA,26.767743244502512
"[6, 7, 7, 12]",Rey-7-7-6,2,POSTRE (J2),2,13,"Mantener [Rey] / Descartar [7,7,6]",0.0575160266011623,33382,ALTA,19.425868711037797
"[6, 7, 7, 12]",Rey-7-7-6,2,POSTRE (J2),3,6,"Mantener [7,7] / Descartar [Rey,6]",-0.2988736444790605,33382,ALTA,9.52410805760866
"[6, 7, 7, 12]",Rey-7-7-6,3,MANO (J3),1,3,"Mantener [Rey,7,7] / Descartar [6]",0.6753483289317913,32943,ALTA,28.369785677104026
"[6, 7, 7, 12]",Rey-7-7-6,3,MANO (J3),2,13,"Mantener [Rey] / Descartar [7,7,6]",0.4245211425796072,32943,ALTA,17.178701326484433
"[6, 7, 7, 12]",Rey-7-7-6,3,MANO (J3),3,6,"Mantener [7,7] / Descartar [Rey,6]",0.1854718756640257,32943,ALTA,10.650126688257116
"[6, 7, 7, 12]",Rey-7-7-6,4,POSTRE (J4),1,3,"Mantener [Rey,7,7] / Descartar [6]",0.2487017080419055,33313,ALTA,28.7785487257541
"[6, 7, 7, 12]",Rey-7-7-6,4,POSTRE (J4),2,13,"Mantener [Rey] / Descartar [7,7,6]",-0.1059346201182721,33313,ALTA,14.159101280812198
"[6, 7, 7, 12]",Rey-7-7-6,4,POSTRE (J4),3,6,"Mantener [7,7] / Descartar [Rey,6]",-0.1755170654099,33313,ALTA,12.319615236312472
"[6, 7, 7, 7]",7-7-7-6,1,MANO (J1),1,3,"Mantener [7,7,7] / Descartar [6]",1.9559640872167596,2339,ALTA,94.22857517574951
"[6, 7, 7, 7]",7-7-7-6,1,MANO (J1),2,9,"Mantener [7,7] / Descartar [7,6]",-0.3133817870884993,2339,ALTA,1.0070565134691627
"[6, 7, 7, 7]",7-7-7-6,1,MANO (J1),3,14,"Mantener [Nada] / Descartar [7,7,7,6]",-0.3856348867037195,2339,ALTA,0.8715566036524571
"[6, 7, 7, 7]",7-7-7-6,2,POSTRE (J2),1,3,"Mantener [7,7,7] / Descartar [6]",1.1282163105102485,2293,ALTA,88.22657933092583
"[6, 7, 7, 7]",7-7-7-6,2,POSTRE (J2),2,8,"Mantener [7,7] / Descartar [7,6]",-0.7819450501526385,2293,ALTA,1.9339906244094929
"[6, 7, 7, 7]",7-7-7-6,2,POSTRE (J2),3,9,"Mantener [7,7] / Descartar [7,6]",-0.8390754470126471,2293,ALTA,1.7251685494353335
"[6, 7, 7, 7]",7-7-7-6,3,MANO (J3),1,3,"Mantener [7,7,7] / Descartar [6]",1.943631669535284,2324,ALTA,86.65869409041902
"[6, 7, 7, 7]",7-7-7-6,3,MANO (J3),2,8,"Mantener [7,7] / Descartar [7,6]",0.1686746987951807,2324,ALTA,2.489453990161472
"[6, 7, 7, 7]",7-7-7-6,3,MANO (J3),3,6,"Mantener [7,7] / Descartar [7,6]",0.0877796901893287,2324,ALTA,2.1175788584718576
"[6, 7, 7, 7]",7-7-7-6,4,POSTRE (J4),1,3,"Mantener [7,7,7] / Descartar [6]",1.0817088345085026,2411,ALTA,80.8322973022778
"[6, 7, 7, 7]",7-7-7-6,4,POSTRE (J4),2,8,"Mantener [7,7] / Descartar [7,6]",-0.550808793031937,2411,ALTA,3.0874371629541897
"[6, 7, 7, 7]",7-7-7-6,4,POSTRE (J4),3,6,"Mantener [7,7] / Descartar [7,6]",-0.6196598921609291,2411,ALTA,2.690263519376956
"[7, 10, 10, 10]",Sota-Sota-Sota-7,1,MANO (J1),1,3,"Mantener [Sota,Sota,Sota] / Descartar [7]",3.9615384615384617,2080,ALTA,96.61066157565112
"[7, 10, 10, 10]",Sota-Sota-Sota-7,1,MANO (J1),2,1,"Mantener [Sota,Sota,7] / Descartar [Sota]",1.4591346153846154,2080,ALTA,0.6478354248384975
"[7, 10, 10, 10]",Sota-Sota-Sota-7,1,MANO (J1),3,0,"Mantener [Sota,Sota,7] / Descartar [Sota]",1.4177884615384615,2080,ALTA,0.5964195619413314
"[7, 10, 10, 10]",Sota-Sota-Sota-7,2,POSTRE (J2),1,3,"Mantener [Sota,Sota,Sota] / Descartar [7]",3.579654510556622,2084,ALTA,96.3075946421406
"[7, 10, 10, 10]",Sota-Sota-Sota-7,2,POSTRE (J2),2,0,"Mantener [Sota,Sota,7] / Descartar [Sota]",1.2696737044145874,2084,ALTA,0.9489355159203491
"[7, 10, 10, 10]",Sota-Sota-Sota-7,2,POSTRE (J2),3,6,"Mantener [Sota,Sota] / Descartar [Sota,7]",1.0379078694817658,2084,ALTA,0.5969355654100493
"[7, 10, 10, 10]",Sota-Sota-Sota-7,3,MANO (J3),1,3,"Mantener [Sota,Sota,Sota] / Descartar [7]",3.556412729026037,2074,ALTA,91.5466335152577
