mano,posicion,mascara_idx,reward_promedio,n_visitas
"[1, 6, 7, 12]",1,12,-0.366822251128625,13069
"[1, 6, 7, 12]",1,11,-0.5135052414109725,13069
"[1, 6, 7, 12]",1,3,-0.5389088683143316,13069
"[1, 6, 7, 12]",1,10,-0.6284336980641212,13069
"[1, 6, 7, 12]",1,6,-0.8863723314714209,13069
"[1, 6, 7, 12]",1,4,-1.103756982171551,13069
"[1, 6, 7, 12]",1,5,-1.1857066340194353,13069
"[1, 6, 7, 12]",1,2,-1.4082179202693397,13069
"[1, 6, 7, 12]",1,0,-1.4362231234218379,13069
"[1, 6, 7, 12]",1,1,-1.5065421990971,13069
"[1, 6, 7, 7]",1,14,0.017762842054728757,2083
"[1, 6, 7, 7]",1,9,0.00048007681228996637,2083
"[1, 6, 7, 7]",1,2,-0.37061929908785407,2083
"[1, 6, 7, 7]",1,13,-0.3912626020163226,2083
"[1, 6, 7, 7]",1,12,-0.3941430628900624,2083
"[1, 6, 7, 7]",1,11,-0.5789726356216994,2083
"[1, 6, 7, 7]",1,3,-0.7974075852136342,2083
"[1, 6, 7, 7]",1,10,-0.9025444071051368,2083
"[1, 6, 7, 7]",1,6,-1.0403264522323572,2083
"[1, 6, 7, 7]",1,8,-1.069131060969755,2083
"[1, 6, 7, 7]",1,4,-1.214594335093615,2083
"[1, 6, 7, 7]",1,5,-1.373499759961594,2083
"[1, 6, 7, 7]",1,7,-1.4061449831973116,2083
"[1, 6, 7, 7]",1,1,-1.4973595775324051,2083
"[1, 6, 7, 7]",1,0,-1.6461833893422948,2083
"[1, 7, 10, 10]",1,9,1.6980056980056981,2457
"[1, 7, 10, 10]",1,3,1.5299145299145298,2457
"[1, 7, 10, 10]",1,2,0.9499389499389499,2457
"[1, 7, 10, 10]",1,12,0.288970288970289,2457
"[1, 7, 10, 10]",1,13,0.23565323565323565,2457
"[1, 7, 10, 10]",1,6,0.07407407407407407,2457
"[1, 7, 10, 10]",1,8,0.015873015873015872,2457
"[1, 7, 10, 10]",1,14,-0.20187220187220187,2457
"[1, 7, 10, 10]",1,11,-0.5213675213675214,2457
"[1, 7, 10, 10]",1,7,-0.6100936100936101,2457
"[1, 7, 10, 10]",1,10,-0.7102157102157102,2457
"[1, 7, 10, 10]",1,5,-0.8091168091168092,2457
"[1, 7, 10, 10]",1,4,-1.0948310948310949,2457
"[1, 7, 10, 10]",1,1,-1.3675213675213675,2457
"[1, 7, 10, 10]",1,0,-1.573056573056573,2457
"[1, 7, 10, 11]",1,3,0.9086059244700266,7123
"[1, 7, 10, 11]",1,9,0.8780008423417099,7123
"[1, 7, 10, 11]",1,12,0.248490804436333,7123
"[1, 7, 10, 11]",1,13,0.18138424821002386,7123
"[1, 7, 10, 11]",1,8,0.06373718938649446,7123
"[1, 7, 10, 11]",1,6,0.06289484767654079,7123
"[1, 7, 10, 11]",1,14,-0.1660817071458655,7123
"[1, 7, 10, 11]",1,2,-0.2309420188122982,7123
"[1, 7, 10, 11]",1,11,-0.4010950442229398,7123
"[1, 7, 10, 11]",1,10,-0.6782254667976976,7123
"[1, 7, 10, 11]",1,7,-0.6820160044924891,7123
"[1, 7, 10, 11]",1,5,-0.6968973747016707,7123
"[1, 7, 10, 11]",1,4,-1.168889512845711,7123
"[1, 7, 10, 11]",1,0,-1.4145725115821985,7123
"[1, 7, 10, 11]",1,1,-1.4606205250596658,7123
"[1, 7, 10, 12]",1,9,1.357765137878897,13889
"[1, 7, 10, 12]",1,13,1.0008639930880554,13889
"[1, 7, 10, 12]",1,3,0.8035855713154295,13889
"[1, 7, 10, 12]",1,8,0.4811001511987904,13889
"[1, 7, 10, 12]",1,12,0.31874145006839943,13889
"[1, 7, 10, 12]",1,6,0.16423068615451075,13889
"[1, 7, 10, 12]",1,14,-0.16711066311469508,13889
"[1, 7, 10, 12]",1,7,-0.22449420404636763,13889
"[1, 7, 10, 12]",1,2,-0.28461372309021526,13889
"[1, 7, 10, 12]",1,11,-0.38562891496868024,13889
"[1, 7, 10, 12]",1,5,-0.6067391460868313,13889
"[1, 7, 10, 12]",1,10,-0.6392108863129095,13889
"[1, 7, 10, 12]",1,4,-1.0608395132838937,13889
"[1, 7, 10, 12]",1,0,-1.3091655266757867,13889
"[1, 7, 10, 12]",1,1,-1.387140902872777,13889
"[1, 7, 11, 11]",1,9,1.7271933653426452,2291
"[1, 7, 11, 11]",1,3,1.7267568747271933,2291
"[1, 7, 11, 11]",1,2,0.8376254910519424,2291
"[1, 7, 11, 11]",1,13,0.23788738542121343,2291
"[1, 7, 11, 11]",1,12,0.14142295940637276,2291
"[1, 7, 11, 11]",1,6,0.06110868616324749,2291
"[1, 7, 11, 11]",1,8,0.004801396769969445,2291
"[1, 7, 11, 11]",1,14,-0.12178088171104322,2291
"[1, 7, 11, 11]",1,11,-0.40986468790920993,2291
"[1, 7, 11, 11]",1,10,-0.7420340462680053,2291
"[1, 7, 11, 11]",1,5,-0.7621126145787865,2291
"[1, 7, 11, 11]",1,7,-0.8075076385857705,2291
"[1, 7, 11, 11]",1,4,-1.2073330423395896,2291
"[1, 7, 11, 11]",1,1,-1.3670886075949367,2291
"[1, 7, 11, 11]",1,0,-1.4137931034482758,2291
"[1, 7, 11, 12]",1,9,1.336021088540859,12898
"[1, 7, 11, 12]",1,13,0.9110714839510001,12898
"[1, 7, 11, 12]",1,3,0.829741045123275,12898
"[1, 7, 11, 12]",1,8,0.5104667390293068,12898
"[1, 7, 11, 12]",1,12,0.21910373701349045,12898
"[1, 7, 11, 12]",1,6,0.09179717785703209,12898
"[1, 7, 11, 12]",1,14,-0.16645991626608778,12898
"[1, 7, 11, 12]",1,7,-0.2511242053031478,12898
"[1, 7, 11, 12]",1,2,-0.28283454799193675,12898
"[1, 7, 11, 12]",1,11,-0.36408745541944487,12898
"[1, 7, 11, 12]",1,10,-0.5915645836563809,12898
"[1, 7, 11, 12]",1,5,-0.6771592494960459,12898
"[1, 7, 11, 12]",1,4,-1.1028066366878586,12898
"[1, 7, 11, 12]",1,1,-1.361606450612498,12898
"[1, 7, 11, 12]",1,0,-1.4185144983718405,12898
"[1, 7, 12, 12]",1,9,3.200583179864948,6516
"[1, 7, 12, 12]",1,3,2.961632903621854,6516
"[1, 7, 12, 12]",1,2,2.0363720073664826,6516
"[1, 7, 12, 12]",1,13,0.910988336402701,6516
"[1, 7, 12, 12]",1,12,0.8096992019643954,6516
"[1, 7, 12, 12]",1,8,0.39610190300798037,6516
"[1, 7, 12, 12]",1,6,0.3747697974217311,6516
"[1, 7, 12, 12]",1,14,-0.23388581952117865,6516
"[1, 7, 12, 12]",1,5,-0.24585635359116023,6516
"[1, 7, 12, 12]",1,7,-0.2687231430325353,6516
"[1, 7, 12, 12]",1,11,-0.3756906077348066,6516
"[1, 7, 12, 12]",1,10,-0.5532535297728668,6516
"[1, 7, 12, 12]",1,4,-0.987415592387968,6516
"[1, 7, 12, 12]",1,1,-1.3476058931860038,6516
"[1, 7, 12, 12]",1,0,-1.3560466543891958,6516
"[1, 7, 7, 10]",1,3,0.45125858123569795,2185
"[1, 7, 7, 10]",1,13,0.14508009153318077,2185
"[1, 7, 7, 10]",1,6,0.09244851258581235,2185
"[1, 7, 7, 10]",1,8,0.08787185354691075,2185
"[1, 7, 7, 10]",1,9,-0.10389016018306636,2185
"[1, 7, 7, 10]",1,14,-0.1954233409610984,2185
"[1, 7, 7, 10]",1,11,-0.24805491990846681,2185
"[1, 7, 7, 10]",1,12,-0.3318077803203661,2185
"[1, 7, 7, 10]",1,0,-0.5583524027459954,2185
"[1, 7, 7, 10]",1,7,-0.6947368421052632,2185
"[1, 7, 7, 10]",1,10,-0.8416475972540046,2185
"[1, 7, 7, 10]",1,4,-1.2755148741418765,2185
"[1, 7, 7, 10]",1,5,-1.4032036613272312,2185
"[1, 7, 7, 10]",1,2,-1.5061784897025172,2185
"[1, 7, 7, 10]",1,1,-1.54324942791762,2185
"[1, 7, 7, 11]",1,3,0.5058823529411764,2210
"[1, 7, 7, 11]",1,13,0.3565610859728507,2210
"[1, 7, 7, 11]",1,9,0.08642533936651584,2210
"[1, 7, 7, 11]",1,6,0.06108597285067873,2210
"[1, 7, 7, 11]",1,8,0.03257918552036199,2210
"[1, 7, 7, 11]",1,14,-0.19457013574660634,2210
"[1, 7, 7, 11]",1,12,-0.24751131221719458,2210
"[1, 7, 7, 11]",1,11,-0.3330316742081448,2210
"[1, 7, 7, 11]",1,0,-0.36515837104072396,2210
"[1, 7, 7, 11]",1,7,-0.6800904977375566,2210
"[1, 7, 7, 11]",1,10,-0.702262443438914,2210
"[1, 7, 7, 11]",1,4,-1.3203619909502262,2210
"[1, 7, 7, 11]",1,5,-1.3375565610859728,2210
"[1, 7, 7, 11]",1,1,-1.5963800904977377,2210
"[1, 7, 7, 11]",1,2,-1.655656108597285,2210
"[1, 7, 7, 12]",1,13,0.8930746672682156,4433
"[1, 7, 7, 12]",1,3,0.7816377171215881,4433
"[1, 7, 7, 12]",1,8,0.4351454996616287,4433
"[1, 7, 7, 12]",1,9,0.387999097676517,4433
"[1, 7, 7, 12]",1,6,0.03180690277464471,4433
"[1, 7, 7, 12]",1,14,-0.06857658470561696,4433
"[1, 7, 7, 12]",1,7,-0.2005413940897812,4433
"[1, 7, 7, 12]",1,0,-0.22264831942251298,4433
"[1, 7, 7, 12]",1,12,-0.39408978118655535,4433
"[1, 7, 7, 12]",1,11,-0.47868260771486576,4433
"[1, 7, 7, 12]",1,10,-0.6647868260771487,4433
"[1, 7, 7, 12]",1,4,-1.260545905707196,4433
"[1, 7, 7, 12]",1,5,-1.3440108278817957,4433
"[1, 7, 7, 12]",1,1,-1.4743965711707647,4433
"[1, 7, 7, 12]",1,2,-1.5289871418903678,4433
"[1, 7, 7, 7]",1,3,3.061224489795918,147
"[1, 7, 7, 7]",1,14,0.7278911564625851,147
"[1, 7, 7, 7]",1,9,0.4965986394557823,147
"[1, 7, 7, 7]",1,6,0.29931972789115646,147
"[1, 7, 7, 7]",1,8,-0.2585034013605442,147
"[1, 7, 7, 7]",1,1,-0.2789115646258503,147
"[1, 7, 7, 7]",1,11,-0.2925170068027211,147
"[1, 7, 7, 7]",1,10,-0.48299319727891155,147
"[1, 7, 7, 7]",1,2,-0.5510204081632653,147
"[1, 7, 7, 7]",1,13,-0.7482993197278912,147
"[1, 7, 7, 7]",1,12,-0.8503401360544217,147
"[1, 7, 7, 7]",1,0,-0.8979591836734694,147
"[1, 7, 7, 7]",1,4,-1.251700680272109,147
"[1, 7, 7, 7]",1,7,-1.346938775510204,147
"[1, 7, 7, 7]",1,5,-1.619047619047619,147
"[10, 10, 10, 10]",1,3,7.0,1
"[10, 10, 10, 10]",1,4,7.0,1
"[10, 10, 10, 10]",1,0,6.0,1
"[10, 10, 10, 10]",1,2,6.0,1
"[10, 10, 10, 10]",1,9,6.0,1
"[10, 10, 10, 10]",1,1,5.0,1
"[10, 10, 10, 10]",1,7,5.0,1
"[10, 10, 10, 10]",1,11,5.0,1
"[10, 10, 10, 10]",1,10,4.0,1
"[10, 10, 10, 10]",1,12,3.0,1
"[10, 10, 10, 10]",1,8,0.0,1
"[10, 10, 10, 10]",1,6,-1.0,1
"[10, 10, 10, 10]",1,13,-1.0,1
"[10, 10, 10, 10]",1,5,-2.0,1
"[10, 10, 10, 10]",1,14,-8.0,1
"[10, 10, 10, 11]",1,0,3.789473684210526,19
"[10, 10, 10, 11]",1,1,3.6315789473684212,19
"[10, 10, 10, 11]",1,5,2.6315789473684212,19
"[10, 10, 10, 11]",1,2,2.210526315789474,19
"[10, 10, 10, 11]",1,7,2.1578947368421053,19
"[10, 10, 10, 11]",1,3,2.0526315789473686,19
"[10, 10, 10, 11]",1,6,1.9473684210526316,19
"[10, 10, 10, 11]",1,8,1.4736842105263157,19
"[10, 10, 10, 11]",1,4,1.1578947368421053,19
"[10, 10, 10, 11]",1,10,1.0526315789473684,19
"[10, 10, 10, 11]",1,11,0.7894736842105263,19
"[10, 10, 10, 11]",1,9,0.3684210526315789,19
"[10, 10, 10, 11]",1,14,0.3157894736842105,19
"[10, 10, 10, 11]",1,13,-0.21052631578947367,19
"[10, 10, 10, 11]",1,12,-0.5263157894736842,19
"[10, 10, 10, 12]",1,0,4.1,20
"[10, 10, 10, 12]",1,3,2.95,20
"[10, 10, 10, 12]",1,5,2.7,20
"[10, 10, 10, 12]",1,1,1.9,20
"[10, 10, 10, 12]",1,6,1.15,20
"[10, 10, 10, 12]",1,13,1.0,20
"[10, 10, 10, 12]",1,8,0.7,20
"[10, 10, 10, 12]",1,10,0.7,20
"[10, 10, 10, 12]",1,9,0.65,20
"[10, 10, 10, 12]",1,2,0.2,20
"[10, 10, 10, 12]",1,4,0.2,20
"[10, 10, 10, 12]",1,11,-0.25,20
"[10, 10, 10, 12]",1,7,-0.5,20
"[10, 10, 10, 12]",1,14,-0.55,20
"[10, 10, 10, 12]",1,12,-0.9,20
"[10, 10, 11, 11]",1,1,4.75,4
"[10, 10, 11, 11]",1,4,3.25,4
"[10, 10, 11, 11]",1,0,2.5,4
"[10, 10, 11, 11]",1,11,1.75,4
"[10, 10, 11, 11]",1,3,1.25,4
"[10, 10, 11, 11]",1,10,1.25,4
"[10, 10, 11, 11]",1,12,1.25,4
"[10, 10, 11, 11]",1,13,1.25,4
"[10, 10, 11, 11]",1,2,1.0,4
"[10, 10, 11, 11]",1,14,0.25,4
"[10, 10, 11, 11]",1,5,0.0,4
"[10, 10, 11, 11]",1,6,0.0,4
"[10, 10, 11, 11]",1,8,-1.0,4
"[10, 10, 11, 11]",1,9,-2.0,4
"[10, 10, 11, 11]",1,7,-2.5,4
"[10, 10, 11, 12]",1,0,2.572289156626506,664
"[10, 10, 11, 12]",1,1,2.5436746987951806,664
"[10, 10, 11, 12]",1,4,2.0271084337349397,664
"[10, 10, 11, 12]",1,3,1.677710843373494,664
"[10, 10, 11, 12]",1,2,1.5015060240963856,664
"[10, 10, 11, 12]",1,9,1.3795180722891567,664
"[10, 10, 11, 12]",1,7,1.2469879518072289,664
"[10, 10, 11, 12]",1,8,1.1355421686746987,664
"[10, 10, 11, 12]",1,5,0.9533132530120482,664
"[10, 10, 11, 12]",1,6,0.8042168674698795,664
"[10, 10, 11, 12]",1,13,0.7228915662650602,664
"[10, 10, 11, 12]",1,11,0.5,664
"[10, 10, 11, 12]",1,10,0.1686746987951807,664
"[10, 10, 11, 12]",1,12,0.10090361445783133,664
"[10, 10, 11, 12]",1,14,-0.3990963855421687,664
"[10, 10, 12, 12]",1,2,4.833333333333333,6
"[10, 10, 12, 12]",1,3,4.666666666666667,6
"[10, 10, 12, 12]",1,8,2.5,6
"[10, 10, 12, 12]",1,4,2.0,6
"[10, 10, 12, 12]",1,5,2.0,6
"[10, 10, 12, 12]",1,13,1.1666666666666667,6
"[10, 10, 12, 12]",1,9,0.8333333333333334,6
"[10, 10, 12, 12]",1,1,0.6666666666666666,6
"[10, 10, 12, 12]",1,10,0.5,6
"[10, 10, 12, 12]",1,0,0.3333333333333333,6
"[10, 10, 12, 12]",1,12,0.3333333333333333,6
"[10, 10, 12, 12]",1,14,-0.8333333333333334,6
"[10, 10, 12, 12]",1,6,-1.0,6
"[10, 10, 12, 12]",1,11,-1.8333333333333333,6
"[10, 10, 12, 12]",1,7,-3.3333333333333335,6
"[10, 11, 11, 11]",1,3,4.6875,16
"[10, 11, 11, 11]",1,1,3.375,16
"[10, 11, 11, 11]",1,9,2.5,16
"[10, 11, 11, 11]",1,0,2.375,16
"[10, 11, 11, 11]",1,2,2.0625,16
"[10, 11, 11, 11]",1,8,1.9375,16
"[10, 11, 11, 11]",1,11,1.6875,16
"[10, 11, 11, 11]",1,6,1.3125,16
"[10, 11, 11, 11]",1,7,1.1875,16
"[10, 11, 11, 11]",1,5,1.0,16
"[10, 11, 11, 11]",1,4,0.5625,16
"[10, 11, 11, 11]",1,10,0.125,16
"[10, 11, 11, 11]",1,14,0.125,16
"[10, 11, 11, 11]",1,12,-0.3125,16
"[10, 11, 11, 11]",1,13,-0.4375,16
"[10, 11, 11, 12]",1,3,2.8217993079584773,578
"[10, 11, 11, 12]",1,0,2.461937716262976,578
"[10, 11, 11, 12]",1,2,1.7041522491349481,578
"[10, 11, 11, 12]",1,6,1.685121107266436,578
"[10, 11, 11, 12]",1,1,1.6384083044982698,578
"[10, 11, 11, 12]",1,7,1.1522491349480968,578
"[10, 11, 11, 12]",1,8,1.0761245674740485,578
"[10, 11, 11, 12]",1,13,1.0103806228373702,578
"[10, 11, 11, 12]",1,9,0.801038062283737,578
"[10, 11, 11, 12]",1,5,0.6470588235294118,578
"[10, 11, 11, 12]",1,4,0.4982698961937716,578
"[10, 11, 11, 12]",1,12,0.28027681660899656,578
"[10, 11, 11, 12]",1,11,0.12629757785467127,578
"[10, 11, 11, 12]",1,10,-0.04844290657439446,578
"[10, 11, 11, 12]",1,14,-0.2664359861591695,578
"[10, 11, 12, 12]",1,3,4.083428571428572,875
"[10, 11, 12, 12]",1,2,4.041142857142857,875
"[10, 11, 12, 12]",1,9,3.0388571428571427,875
"[10, 11, 12, 12]",1,0,1.8377142857142856,875
"[10, 11, 12, 12]",1,1,1.6765714285714286,875
"[10, 11, 12, 12]",1,8,1.3154285714285714,875
"[10, 11, 12, 12]",1,5,1.2274285714285715,875
"[10, 11, 12, 12]",1,6,1.088,875
"[10, 11, 12, 12]",1,4,1.0114285714285713,875
"[10, 11, 12, 12]",1,7,1.0022857142857142,875
"[10, 11, 12, 12]",1,12,0.8697142857142857,875
"[10, 11, 12, 12]",1,13,0.7405714285714285,875
"[10, 11, 12, 12]",1,10,0.5622857142857143,875
"[10, 11, 12, 12]",1,11,0.168,875
"[10, 11, 12, 12]",1,14,-0.224,875
"[10, 12, 12, 12]",1,3,5.442857142857143,70
"[10, 12, 12, 12]",1,0,4.042857142857143,70
"[10, 12, 12, 12]",1,1,3.9285714285714284,70
"[10, 12, 12, 12]",1,2,3.9,70
"[10, 12, 12, 12]",1,6,3.742857142857143,70
"[10, 12, 12, 12]",1,9,3.442857142857143,70
"[10, 12, 12, 12]",1,8,3.0714285714285716,70
"[10, 12, 12, 12]",1,4,2.157142857142857,70
"[10, 12, 12, 12]",1,13,1.6,70
"[10, 12, 12, 12]",1,12,1.4142857142857144,70
"[10, 12, 12, 12]",1,7,1.1857142857142857,70
"[10, 12, 12, 12]",1,11,1.1571428571428573,70
"[10, 12, 12, 12]",1,10,0.5571428571428572,70
"[10, 12, 12, 12]",1,5,0.014285714285714285,70
"[10, 12, 12, 12]",1,14,-0.9,70
"[11, 11, 11, 11]",1,6,6.5,2
"[11, 11, 11, 11]",1,12,6.5,2
"[11, 11, 11, 11]",1,0,6.0,2
"[11, 11, 11, 11]",1,2,5.0,2
"[11, 11, 11, 11]",1,7,4.0,2
"[11, 11, 11, 11]",1,8,4.0,2
"[11, 11, 11, 11]",1,4,3.0,2
"[11, 11, 11, 11]",1,1,2.5,2
"[11, 11, 11, 11]",1,14,1.5,2
"[11, 11, 11, 11]",1,10,0.5,2
"[11, 11, 11, 11]",1,3,-1.0,2
"[11, 11, 11, 11]",1,5,-1.0,2
"[11, 11, 11, 11]",1,13,-1.0,2
"[11, 11, 11, 11]",1,9,-1.5,2
"[11, 11, 11, 11]",1,11,-4.0,2
"[11, 11, 11, 12]",1,0,5.6,15
"[11, 11, 11, 12]",1,5,3.6,15
"[11, 11, 11, 12]",1,2,3.066666666666667,15
"[11, 11, 11, 12]",1,7,2.8666666666666667,15
"[11, 11, 11, 12]",1,1,2.8,15
"[11, 11, 11, 12]",1,6,2.533333333333333,15
"[11, 11, 11, 12]",1,9,2.4,15
"[11, 11, 11, 12]",1,12,2.066666666666667,15
"[11, 11, 11, 12]",1,8,2.0,15
"[11, 11, 11, 12]",1,4,1.8,15
"[11, 11, 11, 12]",1,13,1.8,15
"[11, 11, 11, 12]",1,14,1.2666666666666666,15
"[11, 11, 11, 12]",1,3,0.8666666666666667,15
"[11, 11, 11, 12]",1,10,-0.2,15
"[11, 11, 11, 12]",1,11,-1.6,15
"[11, 11, 12, 12]",1,4,5.5,8
"[11, 11, 12, 12]",1,2,4.125,8
"[11, 11, 12, 12]",1,3,4.125,8
"[11, 11, 12, 12]",1,0,3.875,8
"[11, 11, 12, 12]",1,1,3.75,8
"[11, 11, 12, 12]",1,9,3.5,8
"[11, 11, 12, 12]",1,7,2.875,8
"[11, 11, 12, 12]",1,12,2.0,8
"[11, 11, 12, 12]",1,6,0.875,8
"[11, 11, 12, 12]",1,11,0.75,8
"[11, 11, 12, 12]",1,13,0.625,8
"[11, 11, 12, 12]",1,8,0.0,8
"[11, 11, 12, 12]",1,5,-0.125,8
"[11, 11, 12, 12]",1,14,-0.625,8
"[11, 11, 12, 12]",1,10,-1.125,8
"[11, 12, 12, 12]",1,3,5.433734939759036,83
"[11, 12, 12, 12]",1,1,4.493975903614458,83
"[11, 12, 12, 12]",1,2,4.192771084337349,83
"[11, 12, 12, 12]",1,0,3.5542168674698793,83
"[11, 12, 12, 12]",1,6,3.5421686746987953,83
"[11, 12, 12, 12]",1,8,3.1686746987951806,83
"[11, 12, 12, 12]",1,9,2.891566265060241,83
"[11, 12, 12, 12]",1,5,1.8072289156626506,83
"[11, 12, 12, 12]",1,7,1.3975903614457832,83
"[11, 12, 12, 12]",1,4,1.0843373493975903,83
"[11, 12, 12, 12]",1,13,0.9879518072289156,83
"[11, 12, 12, 12]",1,11,0.891566265060241,83
"[11, 12, 12, 12]",1,10,0.6265060240963856,83
"[11, 12, 12, 12]",1,12,0.5542168674698795,83
"[11, 12, 12, 12]",1,14,0.12048192771084337,83
"[12, 12, 12, 12]",1,2,8.0,3
"[12, 12, 12, 12]",1,1,7.666666666666667,3
"[12, 12, 12, 12]",1,3,7.333333333333333,3
"[12, 12, 12, 12]",1,5,5.333333333333333,3
"[12, 12, 12, 12]",1,8,5.333333333333333,3
"[12, 12, 12, 12]",1,7,4.666666666666667,3
"[12, 12, 12, 12]",1,9,4.0,3
"[12, 12, 12, 12]",1,14,3.6666666666666665,3
"[12, 12, 12, 12]",1,0,3.0,3
"[12, 12, 12, 12]",1,4,3.0,3
"[12, 12, 12, 12]",1,11,2.6666666666666665,3
"[12, 12, 12, 12]",1,13,2.6666666666666665,3
"[12, 12, 12, 12]",1,6,2.3333333333333335,3
"[12, 12, 12, 12]",1,12,2.3333333333333335,3
"[12, 12, 12, 12]",1,10,1.6666666666666667,3
"[4, 10, 10, 10]",1,3,3.7096774193548385,31
"[4, 10, 10, 10]",1,9,2.193548387096774,31
"[4, 10, 10, 10]",1,11,1.7419354838709677,31
"[4, 10, 10, 10]",1,8,1.4838709677419355,31
"[4, 10, 10, 10]",1,1,1.096774193548387,31
"[4, 10, 10, 10]",1,6,1.0,31
"[4, 10, 10, 10]",1,12,0.7741935483870968,31
"[4, 10, 10, 10]",1,14,0.7741935483870968,31
"[4, 10, 10, 10]",1,2,0.5483870967741935,31
"[4, 10, 10, 10]",1,13,0.3870967741935484,31
"[4, 10, 10, 10]",1,7,-0.4838709677419355,31
"[4, 10, 10, 10]",1,0,-0.6451612903225806,31
"[4, 10, 10, 10]",1,10,-1.1612903225806452,31
"[4, 10, 10, 10]",1,5,-1.1935483870967742,31
"[4, 10, 10, 10]",1,4,-1.7096774193548387,31
"[4, 10, 10, 11]",1,3,2.2319277108433737,664
"[4, 10, 10, 11]",1,6,1.6957831325301205,664
"[4, 10, 10, 11]",1,8,0.9698795180722891,664
"[4, 10, 10, 11]",1,0,0.8930722891566265,664
"[4, 10, 10, 11]",1,9,0.8629518072289156,664
"[4, 10, 10, 11]",1,12,0.26506024096385544,664
"[4, 10, 10, 11]",1,11,0.13704819277108435,664
"[4, 10, 10, 11]",1,2,0.05120481927710843,664
"[4, 10, 10, 11]",1,1,-0.058734939759036146,664
"[4, 10, 10, 11]",1,13,-0.08132530120481928,664
"[4, 10, 10, 11]",1,14,-0.13102409638554216,664
"[4, 10, 10, 11]",1,7,-0.7409638554216867,664
"[4, 10, 10, 11]",1,10,-0.7545180722891566,664
"[4, 10, 10, 11]",1,5,-0.7801204819277109,664
"[4, 10, 10, 11]",1,4,-0.875,664
"[4, 10, 10, 12]",1,3,2.862212943632568,958
"[4, 10, 10, 12]",1,6,1.7870563674321502,958
"[4, 10, 10, 12]",1,9,1.5427974947807934,958
"[4, 10, 10, 12]",1,8,1.1419624217118998,958
"[4, 10, 10, 12]",1,13,0.9843423799582464,958
"[4, 10, 10, 12]",1,0,0.8914405010438413,958
"[4, 10, 10, 12]",1,11,0.06680584551148225,958
"[4, 10, 10, 12]",1,12,0.026096033402922755,958
"[4, 10, 10, 12]",1,7,-0.15031315240083507,958
"[4, 10, 10, 12]",1,2,-0.20250521920668058,958
"[4, 10, 10, 12]",1,1,-0.2881002087682672,958
"[4, 10, 10, 12]",1,14,-0.31106471816283926,958
"[4, 10, 10, 12]",1,5,-0.5396659707724426,958
"[4, 10, 10, 12]",1,10,-0.5751565762004175,958
"[4, 10, 10, 12]",1,4,-0.8778705636743215,958
"[4, 10, 11, 11]",1,3,2.558213716108453,627
"[4, 10, 11, 11]",1,9,1.923444976076555,627
"[4, 10, 11, 11]",1,6,1.167464114832536,627
"[4, 10, 11, 11]",1,8,1.059011164274322,627
"[4, 10, 11, 11]",1,2,0.9202551834130781,627
"[4, 10, 11, 11]",1,13,0.1467304625199362,627
"[4, 10, 11, 11]",1,12,0.0685805422647528,627
"[4, 10, 11, 11]",1,11,0.06379585326953748,627
"[4, 10, 11, 11]",1,0,0.049441786283891544,627
"[4, 10, 11, 11]",1,1,-0.03508771929824561,627
"[4, 10, 11, 11]",1,14,-0.11802232854864433,627
"[4, 10, 11, 11]",1,4,-0.46411483253588515,627
"[4, 10, 11, 11]",1,7,-0.5231259968102073,627
"[4, 10, 11, 11]",1,5,-0.6092503987240829,627
"[4, 10, 11, 11]",1,10,-1.141945773524721,627
"[4, 10, 11, 12]",1,3,1.7927663734115347,3069
"[4, 10, 11, 12]",1,9,1.348973607038123,3069
"[4, 10, 11, 12]",1,8,1.3297491039426523,3069
"[4, 10, 11, 12]",1,6,1.0446399478657544,3069
"[4, 10, 11, 12]",1,13,0.9130009775171065,3069
"[4, 10, 11, 12]",1,11,0.3884001303356142,3069
"[4, 10, 11, 12]",1,12,0.37438905180840665,3069
"[4, 10, 11, 12]",1,2,0.022482893450635387,3069
"[4, 10, 11, 12]",1,1,-0.03290974258716194,3069
"[4, 10, 11, 12]",1,0,-0.0801564027370479,3069
"[4, 10, 11, 12]",1,14,-0.11176278918214402,3069
"[4, 10, 11, 12]",1,7,-0.17790811339198437,3069
"[4, 10, 11, 12]",1,4,-0.5330726621049202,3069
"[4, 10, 11, 12]",1,5,-0.5467579015966113,3069
"[4, 10, 11, 12]",1,10,-0.8005865102639296,3069
"[4, 10, 12, 12]",1,3,3.9166666666666665,996
"[4, 10, 12, 12]",1,9,3.2269076305220885,996
"[4, 10, 12, 12]",1,2,1.9457831325301205,996
"[4, 10, 12, 12]",1,8,1.3242971887550201,996
"[4, 10, 12, 12]",1,6,1.2048192771084338,996
"[4, 10, 12, 12]",1,13,0.8744979919678715,996
"[4, 10, 12, 12]",1,12,0.6666666666666666,996
"[4, 10, 12, 12]",1,11,0.3514056224899598,996
"[4, 10, 12, 12]",1,1,0.22389558232931728,996
"[4, 10, 12, 12]",1,0,0.0,996
"[4, 10, 12, 12]",1,7,-0.11244979919678715,996
"[4, 10, 12, 12]",1,5,-0.19076305220883535,996
"[4, 10, 12, 12]",1,14,-0.24899598393574296,996
"[4, 10, 12, 12]",1,4,-0.4708835341365462,996
"[4, 10, 12, 12]",1,10,-0.6365461847389559,996
"[4, 11, 11, 11]",1,9,4.0,15
