            mano  probabilidad_grande  probabilidad_chica  probabilidad_pares  probabilidad_juego  prob_rival_pares_condicionada  prob_rival_juego_condicionada
   [12, 4, 7, 7]               0.3008              0.0541              0.4808              0.4343                         0.8290                         0.4783
  [12, 4, 7, 10]               0.4145              0.0466              0.1815              1.0000                         0.8185                         0.4426
  [12, 4, 7, 11]               0.6012              0.0462              0.1781              1.0000                         0.8219                         0.4369
 [12, 4, 10, 10]               0.4402              0.0406              0.5337              0.6681                         0.8257                         0.4019
 [12, 4, 10, 11]               0.6440              0.0390              0.1794              0.6747                         0.8206                         0.3995
 [12, 4, 11, 11]               0.6801              0.0374              0.5951              0.6644                         0.8256                         0.4151
   [12, 5, 5, 5]               0.1682              0.0222              0.8676              0.2159                         0.8346                         0.4997
   [12, 5, 5, 6]               0.2081              0.0222              0.3919              0.2708                         0.8265                         0.4920
   [12, 5, 5, 7]               0.2635              0.0270              0.3877              0.3496                         0.8248                         0.4888
  [12, 5, 5, 10]               0.3650              0.0231              0.4030              0.5590                         0.8264                         0.4410
  [12, 5, 5, 11]               0.5416              0.0237              0.3962              0.5597                         0.8214                         0.4403
   [12, 5, 6, 6]               0.2067              0.0207              0.4165              0.3289                         0.8275                         0.4849
   [12, 5, 6, 7]               0.2810              0.0207              0.1844              0.4388                         0.8156                         0.4788
  [12, 5, 6, 10]               0.3929              0.0166              0.1799              1.0000                         0.8201                         0.4419
  [12, 5, 6, 11]               0.5735              0.0157              0.1773              1.0000                         0.8227                         0.4389
   [12, 5, 7, 7]               0.3019              0.0133              0.4823              0.4932                         0.8209                         0.4560
  [12, 5, 7, 10]               0.4234              0.0106              0.1795              0.8326                         0.8205                         0.4291
  [12, 5, 7, 11]               0.6104              0.0103              0.1863              0.8294                         0.8137                         0.4279
 [12, 5, 10, 10]               0.4383              0.0088              0.5367              0.7117                         0.8236                         0.3921
 [12, 5, 10, 11]               0.6570              0.0084              0.1786              0.7126                         0.8214                         0.3964
